dt;x;y;z;a;b;c;j_cfg
0.008;417.14857915810626;-353.6914208418938;481.65;166.48;0.45;-179.68;1028
0.008;423.458599007036;-347.381400992964;481.65;166.48;0.45;-179.68;1028
0.008;429.7686188559658;-341.0713811440342;481.65;166.48;0.45;-179.68;1028
0.008;436.0786387048955;-334.7613612951045;481.65;166.48;0.45;-179.68;1028
0.008;442.3886585538252;-328.4513414461748;481.65;166.48;0.45;-179.68;1028
0.008;448.69867840275504;-322.141321597245;481.65;166.48;0.45;-179.68;1028
0.008;455.0086982516847;-315.83130174831535;481.65;166.48;0.45;-179.68;1028
0.008;461.3187181006144;-309.52128189938566;481.65;166.48;0.45;-179.68;1028
0.008;467.6287379495442;-303.21126205045584;481.65;166.48;0.45;-179.68;1028
0.008;473.9387577984739;-296.90124220152614;481.65;166.48;0.45;-179.68;1028
0.008;480.2487776474037;-290.59122235259633;481.65;166.48;0.45;-179.68;1028
0.008;486.5587974963334;-284.28120250366663;481.65;166.48;0.45;-179.68;1028
0.008;492.8688173452632;-277.9711826547368;481.65;166.48;0.45;-179.68;1028
0.008;499.17883719419297;-271.66116280580707;481.65;166.48;0.45;-179.68;1028
0.008;505.48885704312266;-265.35114295687737;481.65;166.48;0.45;-179.68;1028
0.008;511.7988768920525;-259.04112310794756;481.65;166.48;0.45;-179.68;1028
0.008;518.1088967409821;-252.7311032590179;481.65;166.48;0.45;-179.68;1028
0.008;524.4189165899119;-246.42108341008816;481.65;166.48;0.45;-179.68;1028
0.008;530.7289364388417;-240.1110635611583;481.65;166.48;0.45;-179.68;1028
0.008;537.0389562877714;-233.80104371222865;481.65;166.48;0.45;-179.68;1028
0.008;543.3489761367013;-227.49102386329878;481.65;166.48;0.45;-179.68;1028
0.008;549.6589959856309;-221.18100401436914;481.65;166.48;0.45;-179.68;1028
0.008;555.9690158345607;-214.87098416543938;481.65;166.48;0.45;-179.68;1028
0.008;562.2790356834904;-208.56096431650963;481.65;166.48;0.45;-179.68;1028
0.008;568.58905553242;-202.25094446757998;481.65;166.48;0.45;-179.68;1028
0.008;574.8990753813498;-195.94092461865023;481.65;166.48;0.45;-179.68;1028
0.008;581.2090952302796;-189.63090476972047;481.65;166.48;0.45;-179.68;1028
0.008;587.5191150792093;-183.32088492079072;481.65;166.48;0.45;-179.68;1028
0.008;593.8291349281391;-177.01086507186096;481.65;166.48;0.45;-179.68;1028
0.008;600.1391547770688;-170.7008452229312;481.65;166.48;0.45;-179.68;1028
0.008;606.4491746259986;-164.39082537400145;481.65;166.48;0.45;-179.68;1028
0.008;612.755983835095;-158.08401616490505;481.65;166.48;0.45;-179.68;1028
0.008;619.040946771972;-151.79905322802801;481.65;166.48;0.45;-179.68;1028
0.008;625.2808011696355;-145.5591988303645;481.65;166.48;0.45;-179.68;1028
0.008;631.4522838834625;-139.3877161165375;481.65;166.48;0.45;-179.68;1028
0.008;637.53213176883;-133.30786823117;481.65;166.48;0.45;-179.68;1028
0.008;643.4970816811149;-127.34291831888515;481.65;166.48;0.45;-179.68;1028
0.008;649.3238704756942;-121.51612952430582;481.65;166.48;0.45;-179.68;1028
0.008;654.9892350079449;-115.85076499205513;481.65;166.48;0.45;-179.68;1028
0.008;660.4699121332442;-110.37008786675585;481.65;166.48;0.45;-179.68;1028
0.008;665.7426387069688;-105.09736129303121;481.65;166.48;0.45;-179.68;1028
0.008;670.7841515844959;-100.0558484155041;481.65;166.48;0.45;-179.68;1028
0.008;675.5711876212026;-95.2688123787974;481.65;166.48;0.45;-179.68;1028
0.008;680.0804836724657;-90.75951632753436;481.65;166.48;0.45;-179.68;1028
0.008;684.2887765936623;-86.55122340633773;481.65;166.48;0.45;-179.68;1028
0.008;688.1728032401694;-82.66719675983063;481.65;166.48;0.45;-179.68;1028
0.008;691.7093004673638;-79.13069953263619;481.65;166.48;0.45;-179.68;1028
0.008;694.8758077905812;-75.9641922094188;481.65;166.48;0.45;-179.68;1028
0.008;697.6712623361115;-73.16873766388858;481.65;166.48;0.45;-179.68;1028
0.008;700.1177697122966;-70.72223028770338;481.65;166.48;0.45;-179.68;1028
0.008;702.2385930637599;-68.6014069362401;481.65;166.48;0.45;-179.68;1028
0.008;704.0569955351242;-66.78300446487583;481.65;166.48;0.45;-179.68;1028
0.008;705.5962402710126;-65.24375972898747;481.65;166.48;0.45;-179.68;1028
0.008;706.879590416048;-63.960409583952014;481.65;166.48;0.45;-179.68;1028
0.008;707.9303091148533;-62.90969088514669;481.65;166.48;0.45;-179.68;1028
0.008;708.7716595120518;-62.06834048794826;481.65;166.48;0.45;-179.68;1028
0.008;709.4269047522662;-61.41309524773385;481.65;166.48;0.45;-179.68;1028
0.008;709.9193079801196;-60.92069201988045;481.65;166.48;0.45;-179.68;1028
0.008;710.2721323402351;-60.56786765976494;481.65;166.48;0.45;-179.68;1028
0.008;710.5086409772355;-60.33135902276456;481.65;166.48;0.45;-179.68;1028
0.008;710.652097035744;-60.18790296425607;481.65;166.48;0.45;-179.68;1028
0.008;710.7257636603834;-60.11423633961658;481.65;166.48;0.45;-179.68;1028
0.008;710.752903995777;-60.087096004222985;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865474;-60.08321881345262;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
0.008;710.7567811865475;-60.083218813452504;481.65;166.48;0.45;-179.68;1028
