dt;x;y;z;a;b;c;j_cfg
0.008;-79.4517149548001;-681.4517149548001;472.02;166.48;0.46;-179.66;1028
0.008;-79.29166815623887;-681.2916681562389;472.02;166.48;0.46;-179.66;1028
0.008;-79.12095539403295;-681.120955394033;472.02;166.48;0.46;-179.66;1028
0.008;-78.93923260483892;-680.9392326048389;472.02;166.48;0.46;-179.66;1028
0.008;-78.74617104612989;-680.7461710461299;472.02;166.48;0.46;-179.66;1028
0.008;-78.54163551963019;-680.5416355196302;472.02;166.48;0.46;-179.66;1028
0.008;-78.32562343957511;-680.3256234395751;472.02;166.48;0.46;-179.66;1028
0.008;-78.09813480596466;-680.0981348059646;472.02;166.48;0.46;-179.66;1028
0.008;-77.85916961879882;-679.8591696187988;472.02;166.48;0.46;-179.66;1028
0.008;-77.6087278780776;-679.6087278780776;472.02;166.48;0.46;-179.66;1028
0.008;-77.346809583801;-679.346809583801;472.02;166.48;0.46;-179.66;1028
0.008;-77.07341473596902;-679.073414735969;472.02;166.48;0.46;-179.66;1028
0.008;-76.78854333458166;-678.7885433345816;472.02;166.48;0.46;-179.66;1028
0.008;-76.49219537963893;-678.4921953796389;472.02;166.48;0.46;-179.66;1028
0.008;-76.18437087114081;-678.1843708711408;472.02;166.48;0.46;-179.66;1028
0.008;-75.86506980908732;-677.8650698090873;472.02;166.48;0.46;-179.66;1028
0.008;-75.53429219347844;-677.5342921934784;472.02;166.48;0.46;-179.66;1028
0.008;-75.19203802431417;-677.1920380243141;472.02;166.48;0.46;-179.66;1028
0.008;-74.83830730159453;-676.8383073015946;472.02;166.48;0.46;-179.66;1028
0.008;-74.47310002531951;-676.4731000253195;472.02;166.48;0.46;-179.66;1028
0.008;-74.09641619548911;-676.0964161954892;472.02;166.48;0.46;-179.66;1028
0.008;-73.70825581210333;-675.7082558121033;472.02;166.48;0.46;-179.66;1028
0.008;-73.30861887516217;-675.3086188751622;472.02;166.48;0.46;-179.66;1028
0.008;-72.89750538466564;-674.8975053846657;472.02;166.48;0.46;-179.66;1028
0.008;-72.47491534061372;-674.4749153406137;472.02;166.48;0.46;-179.66;1028
0.008;-72.04084874300642;-674.0408487430064;472.02;166.48;0.46;-179.66;1028
0.008;-71.59530559184373;-673.5953055918437;472.02;166.48;0.46;-179.66;1028
0.008;-71.13828588712568;-673.1382858871257;472.02;166.48;0.46;-179.66;1028
0.008;-70.66978962885223;-672.6697896288522;472.02;166.48;0.46;-179.66;1028
0.008;-70.18981681702341;-672.1898168170234;472.02;166.48;0.46;-179.66;1028
0.008;-69.69836745163921;-671.6983674516392;472.02;166.48;0.46;-179.66;1028
0.008;-69.19544153269963;-671.1954415326996;472.02;166.48;0.46;-179.66;1028
0.008;-68.68103906020467;-670.6810390602046;472.02;166.48;0.46;-179.66;1028
0.008;-68.15516552984667;-670.1551655298467;472.02;166.48;0.46;-179.66;1028
0.008;-67.61798204780622;-669.6179820478062;472.02;166.48;0.46;-179.66;1028
0.008;-67.06982352827023;-669.0698235282703;472.02;166.48;0.46;-179.66;1028
0.008;-66.51103403458207;-668.511034034582;472.02;166.48;0.46;-179.66;1028
0.008;-65.94195763008513;-667.9419576300851;472.02;166.48;0.46;-179.66;1028
0.008;-65.36293837812278;-667.3629383781227;472.02;166.48;0.46;-179.66;1028
0.008;-64.77432034203841;-666.7743203420384;472.02;166.48;0.46;-179.66;1028
0.008;-64.17644758517537;-666.1764475851754;472.02;166.48;0.46;-179.66;1028
0.008;-63.56966417087706;-665.5696641708771;472.02;166.48;0.46;-179.66;1028
0.008;-62.95431416248687;-664.9543141624869;472.02;166.48;0.46;-179.66;1028
0.008;-62.330741623348146;-664.3307416233481;472.02;166.48;0.46;-179.66;1028
0.008;-61.69929061680429;-663.6992906168043;472.02;166.48;0.46;-179.66;1028
0.008;-61.060305206198656;-663.0603052061987;472.02;166.48;0.46;-179.66;1028
0.008;-60.41412945487464;-662.4141294548747;472.02;166.48;0.46;-179.66;1028
0.008;-59.76110742617562;-661.7611074261756;472.02;166.48;0.46;-179.66;1028
0.008;-59.10158318344497;-661.101583183445;472.02;166.48;0.46;-179.66;1028
0.008;-58.43590079002607;-660.435900790026;472.02;166.48;0.46;-179.66;1028
0.008;-57.764404309262275;-659.7644043092623;472.02;166.48;0.46;-179.66;1028
0.008;-57.08743780449701;-659.087437804497;472.02;166.48;0.46;-179.66;1028
0.008;-56.405345339073605;-658.4053453390736;472.02;166.48;0.46;-179.66;1028
0.008;-55.71847097633547;-657.7184709763354;472.02;166.48;0.46;-179.66;1028
0.008;-55.027158779625964;-657.027158779626;472.02;166.48;0.46;-179.66;1028
0.008;-54.33175281228847;-656.3317528122885;472.02;166.48;0.46;-179.66;1028
0.008;-53.63259713766638;-655.6325971376664;472.02;166.48;0.46;-179.66;1028
0.008;-52.930035819103054;-654.9300358191031;472.02;166.48;0.46;-179.66;1028
0.008;-52.224412919941884;-654.2244129199419;472.02;166.48;0.46;-179.66;1028
0.008;-51.516072503526225;-653.5160725035262;472.02;166.48;0.46;-179.66;1028
0.008;-50.805358633199475;-652.8053586331995;472.02;166.48;0.46;-179.66;1028
0.008;-50.09261537230499;-652.092615372305;472.02;166.48;0.46;-179.66;1028
0.008;-49.378186784186184;-651.3781867841861;472.02;166.48;0.46;-179.66;1028
0.008;-48.6624169321864;-650.6624169321864;472.02;166.48;0.46;-179.66;1028
0.008;-47.94564987964904;-649.9456498796491;472.02;166.48;0.46;-179.66;1028
0.008;-47.22822968991747;-649.2282296899175;472.02;166.48;0.46;-179.66;1028
0.008;-46.51050036602568;-648.5105003660257;472.02;166.48;0.46;-179.66;1028
0.008;-45.79272947417224;-647.7927294741722;472.02;166.48;0.46;-179.66;1028
0.008;-45.074958582318814;-647.0749585823188;472.02;166.48;0.46;-179.66;1028
0.008;-44.35718769046538;-646.3571876904654;472.02;166.48;0.46;-179.66;1028
0.008;-43.63941679861194;-645.6394167986119;472.02;166.48;0.46;-179.66;1028
0.008;-42.92164590675851;-644.9216459067585;472.02;166.48;0.46;-179.66;1028
0.008;-42.20387501490507;-644.2038750149051;472.02;166.48;0.46;-179.66;1028
0.008;-41.48610412305164;-643.4861041230516;472.02;166.48;0.46;-179.66;1028
0.008;-40.768333231198206;-642.7683332311982;472.02;166.48;0.46;-179.66;1028
0.008;-40.05056233934478;-642.0505623393448;472.02;166.48;0.46;-179.66;1028
0.008;-39.332791447491346;-641.3327914474913;472.02;166.48;0.46;-179.66;1028
0.008;-38.61502055563792;-640.6150205556379;472.02;166.48;0.46;-179.66;1028
0.008;-37.89724966378448;-639.8972496637845;472.02;166.48;0.46;-179.66;1028
0.008;-37.179478771931045;-639.179478771931;472.02;166.48;0.46;-179.66;1028
0.008;-36.46170788007761;-638.4617078800776;472.02;166.48;0.46;-179.66;1028
0.008;-35.74393698822417;-637.7439369882242;472.02;166.48;0.46;-179.66;1028
0.008;-35.02616609637073;-637.0261660963707;472.02;166.48;0.46;-179.66;1028
0.008;-34.30839520451731;-636.3083952045173;472.02;166.48;0.46;-179.66;1028
0.008;-33.59062431266387;-635.5906243126639;472.02;166.48;0.46;-179.66;1028
0.008;-32.87285342081043;-634.8728534208104;472.02;166.48;0.46;-179.66;1028
0.008;-32.15508252895701;-634.155082528957;472.02;166.48;0.46;-179.66;1028
0.008;-31.43731163710357;-633.4373116371036;472.02;166.48;0.46;-179.66;1028
0.008;-30.71954074525013;-632.7195407452501;472.02;166.48;0.46;-179.66;1028
0.008;-30.00176985339671;-632.0017698533967;472.02;166.48;0.46;-179.66;1028
0.008;-29.283998961543276;-631.2839989615433;472.02;166.48;0.46;-179.66;1028
0.008;-28.566228069689835;-630.5662280696898;472.02;166.48;0.46;-179.66;1028
0.008;-27.84845717783641;-629.8484571778364;472.02;166.48;0.46;-179.66;1028
0.008;-27.130686285982975;-629.130686285983;472.02;166.48;0.46;-179.66;1028
0.008;-26.412915394129534;-628.4129153941295;472.02;166.48;0.46;-179.66;1028
0.008;-25.6951445022761;-627.6951445022761;472.02;166.48;0.46;-179.66;1028
0.008;-24.977373610422674;-626.9773736104227;472.02;166.48;0.46;-179.66;1028
0.008;-24.259602718569234;-626.2596027185692;472.02;166.48;0.46;-179.66;1028
0.008;-23.5418318267158;-625.5418318267158;472.02;166.48;0.46;-179.66;1028
0.008;-22.824060934862374;-624.8240609348624;472.02;166.48;0.46;-179.66;1028
0.008;-22.106290043008933;-624.1062900430089;472.02;166.48;0.46;-179.66;1028
0.008;-21.3885191511555;-623.3885191511555;472.02;166.48;0.46;-179.66;1028
0.008;-20.670748259302066;-622.6707482593021;472.02;166.48;0.46;-179.66;1028
0.008;-19.952977367448625;-621.9529773674486;472.02;166.48;0.46;-179.66;1028
0.008;-19.2352064755952;-621.2352064755952;472.02;166.48;0.46;-179.66;1028
0.008;-18.517435583741765;-620.5174355837418;472.02;166.48;0.46;-179.66;1028
0.008;-17.799664691888324;-619.7996646918883;472.02;166.48;0.46;-179.66;1028
0.008;-17.081893800034884;-619.0818938000349;472.02;166.48;0.46;-179.66;1028
0.008;-16.364122908181457;-618.3641229081815;472.02;166.48;0.46;-179.66;1028
0.008;-15.646352016328024;-617.646352016328;472.02;166.48;0.46;-179.66;1028
0.008;-14.928581124474576;-616.9285811244746;472.02;166.48;0.46;-179.66;1028
0.008;-14.210810232621157;-616.2108102326212;472.02;166.48;0.46;-179.66;1028
0.008;-13.493039340767709;-615.4930393407677;472.02;166.48;0.46;-179.66;1028
0.008;-12.775268131948721;-614.7752681319487;472.02;166.48;0.46;-179.66;1028
0.008;-12.057329818219557;-614.0573298182196;472.02;166.48;0.46;-179.66;1028
0.008;-11.3386185405177;-613.3386185405177;472.02;166.48;0.46;-179.66;1028
0.008;-10.618456896906622;-612.6184568969067;472.02;166.48;0.46;-179.66;1028
0.008;-9.89616748544988;-611.8961674854498;472.02;166.48;0.46;-179.66;1028
0.008;-9.171072904210945;-611.171072904211;472.02;166.48;0.46;-179.66;1028
0.008;-8.442495751253375;-610.4424957512533;472.02;166.48;0.46;-179.66;1028
0.008;-7.709758624640656;-609.7097586246407;472.02;166.48;0.46;-179.66;1028
0.008;-6.97222569039792;-608.9722256903979;472.02;166.48;0.46;-179.66;1028
0.008;-6.229487112787311;-608.2294871127873;472.02;166.48;0.46;-179.66;1028
0.008;-5.481209492906288;-607.4812094929063;472.02;166.48;0.46;-179.66;1028
0.008;-4.727059492161743;-606.7270594921617;472.02;166.48;0.46;-179.66;1028
0.008;-3.9667037719605815;-605.9667037719606;472.02;166.48;0.46;-179.66;1028
0.008;-3.1998089937096807;-605.1998089937097;472.02;166.48;0.46;-179.66;1028
0.008;-2.426041818815932;-604.426041818816;472.02;166.48;0.46;-179.66;1028
0.008;-1.6450689086862411;-603.6450689086862;472.02;166.48;0.46;-179.66;1028
0.008;-0.8565569247274851;-602.8565569247274;472.02;166.48;0.46;-179.66;1028
0.008;-0.06017252834652709;-602.0601725283466;472.02;166.48;0.46;-179.66;1028
0.008;0.7444176190496989;-601.2555823809503;472.02;166.48;0.46;-179.66;1028
0.008;1.55754685605433;-600.4424531439456;472.02;166.48;0.46;-179.66;1028
0.008;2.3795485212604603;-599.6204514787396;472.02;166.48;0.46;-179.66;1028
0.008;3.210755953261213;-598.7892440467388;472.02;166.48;0.46;-179.66;1028
0.008;4.05150249064971;-597.9484975093503;472.02;166.48;0.46;-179.66;1028
0.008;4.902121472019033;-597.0978785279809;472.02;166.48;0.46;-179.66;1028
0.008;5.762946235962303;-596.2370537640377;472.02;166.48;0.46;-179.66;1028
0.008;6.634310121072659;-595.3656898789274;472.02;166.48;0.46;-179.66;1028
0.008;7.516546465943165;-594.4834535340568;472.02;166.48;0.46;-179.66;1028
0.008;8.409988609166945;-593.5900113908331;472.02;166.48;0.46;-179.66;1028
0.008;9.31496988933715;-592.6850301106629;472.02;166.48;0.46;-179.66;1028
0.008;10.231823645046859;-591.7681763549531;472.02;166.48;0.46;-179.66;1028
0.008;11.160883214889154;-590.8391167851108;472.02;166.48;0.46;-179.66;1028
0.008;12.102481937457185;-589.8975180625428;472.02;166.48;0.46;-179.66;1028
0.008;13.05695315134406;-588.943046848656;472.02;166.48;0.46;-179.66;1028
0.008;14.024630195142848;-587.9753698048571;472.02;166.48;0.46;-179.66;1028
0.008;15.00579176436895;-586.994208235631;472.02;166.48;0.46;-179.66;1028
0.008;16.000292866016423;-585.9997071339835;472.02;166.48;0.46;-179.66;1028
0.008;17.007790556609848;-584.9922094433902;472.02;166.48;0.46;-179.66;1028
0.008;18.027940772805806;-583.9720592271942;472.02;166.48;0.46;-179.66;1028
0.008;19.06039945126092;-582.9396005487391;472.02;166.48;0.46;-179.66;1028
0.008;20.104822528631843;-581.8951774713681;472.02;166.48;0.46;-179.66;1028
0.008;21.160865941575153;-580.8391340584249;472.02;166.48;0.46;-179.66;1028
0.008;22.228194775903987;-579.771805224096;472.02;166.48;0.46;-179.66;1028
0.008;23.306647925437687;-578.6933520745623;472.02;166.48;0.46;-179.66;1028
0.008;24.396219894483977;-577.6037801055161;472.02;166.48;0.46;-179.66;1028
0.008;25.496910683042856;-576.5030893169571;472.02;166.48;0.46;-179.66;1028
0.008;26.60872029111431;-575.3912797088857;472.02;166.48;0.46;-179.66;1028
0.008;27.731648718698324;-574.2683512813016;472.02;166.48;0.46;-179.66;1028
0.008;28.865695965794885;-573.1343040342051;472.02;166.48;0.46;-179.66;1028
0.008;30.01086203240405;-571.989137967596;472.02;166.48;0.46;-179.66;1028
0.008;31.167146918525773;-570.8328530814742;472.02;166.48;0.46;-179.66;1028
0.008;32.33455062416006;-569.6654493758399;472.02;166.48;0.46;-179.66;1028
0.008;33.51307314930695;-568.4869268506931;472.02;166.48;0.46;-179.66;1028
0.008;34.70271449396638;-567.2972855060336;472.02;166.48;0.46;-179.66;1028
0.008;35.90347465813835;-566.0965253418617;472.02;166.48;0.46;-179.66;1028
0.008;37.11535364182295;-564.8846463581771;472.02;166.48;0.46;-179.66;1028
0.008;38.33835144502011;-563.6616485549799;472.02;166.48;0.46;-179.66;1028
0.008;39.5724680677298;-562.4275319322702;472.02;166.48;0.46;-179.66;1028
0.008;40.817703509952125;-561.1822964900479;472.02;166.48;0.46;-179.66;1028
0.008;42.07405777168698;-559.925942228313;472.02;166.48;0.46;-179.66;1028
0.008;43.34153085293438;-558.6584691470656;472.02;166.48;0.46;-179.66;1028
0.008;44.62012275369442;-557.3798772463056;472.02;166.48;0.46;-179.66;1028
0.008;45.909833473967;-556.090166526033;472.02;166.48;0.46;-179.66;1028
0.008;47.21066301375214;-554.7893369862479;472.02;166.48;0.46;-179.66;1028
0.008;48.522587144929446;-553.4774128550705;472.02;166.48;0.46;-179.66;1028
0.008;49.84521723970599;-552.154782760294;472.02;166.48;0.46;-179.66;1028
0.008;51.177883192526025;-550.822116807474;472.02;166.48;0.46;-179.66;1028
0.008;52.5199076014531;-549.480092398547;472.02;166.48;0.46;-179.66;1028
0.008;53.870613064550724;-548.1293869354492;472.02;166.48;0.46;-179.66;1028
0.008;55.22932217988233;-546.7706778201177;472.02;166.48;0.46;-179.66;1028
0.008;56.595357545511575;-545.4046424544885;472.02;166.48;0.46;-179.66;1028
0.008;57.96804434526658;-544.0319556547335;472.02;166.48;0.46;-179.66;1028
0.008;59.34684037548652;-542.6531596245135;472.02;166.48;0.46;-179.66;1028
0.008;60.7313969767618;-541.2686030232383;472.02;166.48;0.46;-179.66;1028
0.008;62.121380810499375;-539.8786191895006;472.02;166.48;0.46;-179.66;1028
0.008;63.51645853810612;-538.4835414618939;472.02;166.48;0.46;-179.66;1028
0.008;64.91629682098895;-537.0837031790111;472.02;166.48;0.46;-179.66;1028
0.008;66.32056232055467;-535.6794376794453;472.02;166.48;0.46;-179.66;1028
0.008;67.7289216982102;-534.2710783017898;472.02;166.48;0.46;-179.66;1028
0.008;69.14104161536247;-532.8589583846375;472.02;166.48;0.46;-179.66;1028
0.008;70.55658873341835;-531.4434112665816;472.02;166.48;0.46;-179.66;1028
0.008;71.97522971378476;-530.0247702862152;472.02;166.48;0.46;-179.66;1028
0.008;73.39663121786853;-528.6033687821315;472.02;166.48;0.46;-179.66;1028
0.008;74.82045990707655;-527.1795400929234;472.02;166.48;0.46;-179.66;1028
0.008;76.24638244281573;-525.7536175571843;472.02;166.48;0.46;-179.66;1028
0.008;77.67406548649296;-524.325934513507;472.02;166.48;0.46;-179.66;1028
0.008;79.10317569951519;-522.8968243004848;472.02;166.48;0.46;-179.66;1028
0.008;80.5333797432892;-521.4666202567108;472.02;166.48;0.46;-179.66;1028
0.008;81.96434427922193;-520.0356557207781;472.02;166.48;0.46;-179.66;1028
0.008;83.39573596872032;-518.6042640312796;472.02;166.48;0.46;-179.66;1028
0.008;84.82722147319117;-517.1727785268088;472.02;166.48;0.46;-179.66;1028
0.008;86.25846745404144;-515.7415325459585;472.02;166.48;0.46;-179.66;1028
0.008;87.68914057267796;-514.310859427322;472.02;166.48;0.46;-179.66;1028
0.008;89.1189074905077;-512.8810925094923;472.02;166.48;0.46;-179.66;1028
0.008;90.54743486893739;-511.4525651310626;472.02;166.48;0.46;-179.66;1028
0.008;91.97438936937411;-510.0256106306259;472.02;166.48;0.46;-179.66;1028
0.008;93.39943765322462;-508.6005623467754;472.02;166.48;0.46;-179.66;1028
0.008;94.82224799722283;-507.1777520027772;472.02;166.48;0.46;-179.66;1028
0.008;96.24269891913343;-505.75730108086657;472.02;166.48;0.46;-179.66;1028
0.008;97.6610854609838;-504.3389145390162;472.02;166.48;0.46;-179.66;1028
0.008;99.07775168611727;-502.92224831388273;472.02;166.48;0.46;-179.66;1028
0.008;100.49304165787717;-501.50695834212286;472.02;166.48;0.46;-179.66;1028
0.008;101.90729943960702;-500.092700560393;472.02;166.48;0.46;-179.66;1028
0.008;103.32086909465008;-498.6791309053499;472.02;166.48;0.46;-179.66;1028
0.008;104.73409468634978;-497.26590531365025;472.02;166.48;0.46;-179.66;1028
0.008;106.1472629341589;-495.8527370658411;472.02;166.48;0.46;-179.66;1028
0.008;107.56043118196806;-494.43956881803194;472.02;166.48;0.46;-179.66;1028
0.008;108.97359942977718;-493.0264005702228;472.02;166.48;0.46;-179.66;1028
0.008;110.3867676775863;-491.6132323224137;472.02;166.48;0.46;-179.66;1028
0.008;111.79993592539543;-490.2000640746046;472.02;166.48;0.46;-179.66;1028
0.008;113.21310417320456;-488.78689582679544;472.02;166.48;0.46;-179.66;1028
0.008;114.62627242101371;-487.3737275789863;472.02;166.48;0.46;-179.66;1028
0.008;116.03944066882283;-485.96055933117714;472.02;166.48;0.46;-179.66;1028
0.008;117.45260891663193;-484.5473910833681;472.02;166.48;0.46;-179.66;1028
0.008;118.86577716444108;-483.13422283555894;472.02;166.48;0.46;-179.66;1028
0.008;120.27894541225021;-481.7210545877498;472.02;166.48;0.46;-179.66;1028
0.008;121.69211366005933;-480.30788633994064;472.02;166.48;0.46;-179.66;1028
0.008;123.10528190786843;-478.8947180921316;472.02;166.48;0.46;-179.66;1028
0.008;124.51845015567761;-477.4815498443224;472.02;166.48;0.46;-179.66;1028
0.008;125.93161840348671;-476.0683815965133;472.02;166.48;0.46;-179.66;1028
0.008;127.34478665129583;-474.65521334870414;472.02;166.48;0.46;-179.66;1028
0.008;128.75795489910496;-473.24204510089504;472.02;166.48;0.46;-179.66;1028
0.008;130.17112314691408;-471.82887685308594;472.02;166.48;0.46;-179.66;1028
0.008;131.5842913947232;-470.4157086052768;472.02;166.48;0.46;-179.66;1028
0.008;132.99745964253236;-469.00254035746764;472.02;166.48;0.46;-179.66;1028
0.008;134.4106278903415;-467.5893721096585;472.02;166.48;0.46;-179.66;1028
0.008;135.8237961381506;-466.1762038618494;472.02;166.48;0.46;-179.66;1028
0.008;137.23696438595974;-464.7630356140403;472.02;166.48;0.46;-179.66;1028
0.008;138.65013263376883;-463.34986736623114;472.02;166.48;0.46;-179.66;1028
0.008;140.06330088157802;-461.936699118422;472.02;166.48;0.46;-179.66;1028
0.008;141.47646912938708;-460.52353087061294;472.02;166.48;0.46;-179.66;1028
0.008;142.88963737719627;-459.11036262280373;472.02;166.48;0.46;-179.66;1028
0.008;144.30280562500536;-457.69719437499464;472.02;166.48;0.46;-179.66;1028
0.008;145.71597387281452;-456.2840261271855;472.02;166.48;0.46;-179.66;1028
0.008;147.1291421206236;-454.8708578793764;472.02;166.48;0.46;-179.66;1028
0.008;148.5423103684328;-453.4576896315672;472.02;166.48;0.46;-179.66;1028
0.008;149.95547861624186;-452.04452138375814;472.02;166.48;0.46;-179.66;1028
0.008;151.36864686405102;-450.631353135949;472.02;166.48;0.46;-179.66;1028
0.008;152.78181511186014;-449.21818488813983;472.02;166.48;0.46;-179.66;1028
0.008;154.19498335966927;-447.80501664033073;472.02;166.48;0.46;-179.66;1028
0.008;155.6081516074784;-446.39184839252164;472.02;166.48;0.46;-179.66;1028
0.008;157.02131985528757;-444.9786801447124;472.02;166.48;0.46;-179.66;1028
0.008;158.43448810309667;-443.56551189690333;472.02;166.48;0.46;-179.66;1028
0.008;159.84765635090574;-442.1523436490943;472.02;166.48;0.46;-179.66;1028
0.008;161.26082584681694;-440.73917415318306;472.02;166.48;0.46;-179.66;1028
0.008;162.67410997227927;-439.32589002772073;472.02;166.48;0.46;-179.66;1028
0.008;164.08782159257052;-437.91217840742945;472.02;166.48;0.46;-179.66;1028
0.008;165.50229412985848;-436.49770587014154;472.02;166.48;0.46;-179.66;1028
0.008;166.91786100631143;-435.08213899368855;472.02;166.48;0.46;-179.66;1028
0.008;168.33485564409725;-433.6651443559027;472.02;166.48;0.46;-179.66;1028
0.008;169.75361146538413;-432.2463885346159;472.02;166.48;0.46;-179.66;1028
0.008;171.174461885447;-430.825538114553;472.02;166.48;0.46;-179.66;1028
0.008;172.5976135779069;-429.40238642209306;472.02;166.48;0.46;-179.66;1028
0.008;174.0228226447318;-427.97717735526817;472.02;166.48;0.46;-179.66;1028
0.008;175.44974510615305;-426.55025489384695;472.02;166.48;0.46;-179.66;1028
0.008;176.8780369824023;-425.1219630175977;472.02;166.48;0.46;-179.66;1028
0.008;178.30735429371106;-423.69264570628894;472.02;166.48;0.46;-179.66;1028
0.008;179.7373530603108;-422.2626469396892;472.02;166.48;0.46;-179.66;1028
0.008;181.16768930243325;-420.83231069756675;472.02;166.48;0.46;-179.66;1028
0.008;182.59801904030974;-419.40198095969026;472.02;166.48;0.46;-179.66;1028
0.008;184.02799829417194;-417.97200170582806;472.02;166.48;0.46;-179.66;1028
0.008;185.45728308425146;-416.54271691574854;472.02;166.48;0.46;-179.66;1028
0.008;186.88552943077963;-415.1144705692204;472.02;166.48;0.46;-179.66;1028
0.008;188.31239335398817;-413.68760664601183;472.02;166.48;0.46;-179.66;1028
0.008;189.7375308741086;-412.2624691258914;472.02;166.48;0.46;-179.66;1028
0.008;191.16059801137237;-410.8394019886276;472.02;166.48;0.46;-179.66;1028
0.008;192.58125078601114;-409.41874921398886;472.02;166.48;0.46;-179.66;1028
0.008;193.9991452182564;-408.0008547817436;472.02;166.48;0.46;-179.66;1028
0.008;195.41393732833973;-406.5860626716603;472.02;166.48;0.46;-179.66;1028
0.008;196.82528313649254;-405.17471686350746;472.02;166.48;0.46;-179.66;1028
0.008;198.23283866294656;-403.76716133705344;472.02;166.48;0.46;-179.66;1028
0.008;199.63625992793322;-402.3637400720668;472.02;166.48;0.46;-179.66;1028
0.008;201.03520295168414;-400.96479704831586;472.02;166.48;0.46;-179.66;1028
0.008;202.42932375443075;-399.57067624556925;472.02;166.48;0.46;-179.66;1028
0.008;203.81827835640473;-398.18172164359527;472.02;166.48;0.46;-179.66;1028
0.008;205.20172277783752;-396.7982772221625;472.02;166.48;0.46;-179.66;1028
0.008;206.57931303896078;-395.4206869610392;472.02;166.48;0.46;-179.66;1028
0.008;207.95070516000584;-394.04929483999416;472.02;166.48;0.46;-179.66;1028
0.008;209.31551100696151;-392.6844889930385;472.02;166.48;0.46;-179.66;1028
0.008;210.6731219128336;-391.3268780871664;472.02;166.48;0.46;-179.66;1028
0.008;212.02286049801222;-389.9771395019878;472.02;166.48;0.46;-179.66;1028
0.008;213.36404936056107;-388.63595063943893;472.02;166.48;0.46;-179.66;1028
0.008;214.69601109854352;-387.3039889014565;472.02;166.48;0.46;-179.66;1028
0.008;216.01806831002312;-385.9819316899769;472.02;166.48;0.46;-179.66;1028
0.008;217.32954359306348;-384.6704564069365;472.02;166.48;0.46;-179.66;1028
0.008;218.6297955873656;-383.3702044126344;472.02;166.48;0.46;-179.66;1028
0.008;219.918577397173;-382.081422602827;472.02;166.48;0.46;-179.66;1028
0.008;221.19588544114447;-380.80411455885553;472.02;166.48;0.46;-179.66;1028
0.008;222.46171971927987;-379.53828028072013;472.02;166.48;0.46;-179.66;1028
0.008;223.71608023157944;-378.28391976842056;472.02;166.48;0.46;-179.66;1028
0.008;224.958966978043;-377.041033021957;472.02;166.48;0.46;-179.66;1028
0.008;226.19037995867058;-375.8096200413294;472.02;166.48;0.46;-179.66;1028
0.008;227.41031917346226;-374.58968082653774;472.02;166.48;0.46;-179.66;1028
0.008;228.618784622418;-373.381215377582;472.02;166.48;0.46;-179.66;1028
0.008;229.81577630553778;-372.1842236944622;472.02;166.48;0.46;-179.66;1028
