dt;x;y;z;a;b;c;j_cfg
0.008;21.278482241899255;-580.7215177581007;472.02;166.48;0.46;-179.66;1028
0.008;24.016922225332593;-577.9830777746674;472.02;166.48;0.46;-179.66;1028
0.008;26.770128185528634;-575.2298718144714;472.02;166.48;0.46;-179.66;1028
0.008;29.536745235039476;-572.4632547649605;472.02;166.48;0.46;-179.66;1028
0.008;32.31541848641716;-569.6845815135829;472.02;166.48;0.46;-179.66;1028
0.008;35.10479305221389;-566.8952069477862;472.02;166.48;0.46;-179.66;1028
0.008;37.903514044981705;-564.0964859550184;472.02;166.48;0.46;-179.66;1028
0.008;40.71022657727275;-561.2897734227272;472.02;166.48;0.46;-179.66;1028
0.008;43.52357576163908;-558.4764242383609;472.02;166.48;0.46;-179.66;1028
0.008;46.34220671063281;-555.6577932893672;472.02;166.48;0.46;-179.66;1028
0.008;49.16476453680602;-552.835235463194;472.02;166.48;0.46;-179.66;1028
0.008;51.98989435271085;-550.0101056472892;472.02;166.48;0.46;-179.66;1028
0.008;54.816241508391784;-547.1837584916082;472.02;166.48;0.46;-179.66;1028
0.008;57.64275235459817;-544.3572476454018;472.02;166.48;0.46;-179.66;1028
0.008;60.46926320080456;-541.5307367991954;472.02;166.48;0.46;-179.66;1028
0.008;63.29577404701095;-538.7042259529891;472.02;166.48;0.46;-179.66;1028
0.008;66.12228489321734;-535.8777151067827;472.02;166.48;0.46;-179.66;1028
0.008;68.94879573942373;-533.0512042605762;472.02;166.48;0.46;-179.66;1028
0.008;71.77530658563015;-530.2246934143699;472.02;166.48;0.46;-179.66;1028
0.008;74.60181743183654;-527.3981825681635;472.02;166.48;0.46;-179.66;1028
0.008;77.4283282780429;-524.571671721957;472.02;166.48;0.46;-179.66;1028
0.008;80.25483912424926;-521.7451608757508;472.02;166.48;0.46;-179.66;1028
0.008;83.08134997045565;-518.9186500295443;472.02;166.48;0.46;-179.66;1028
0.008;85.90786081666204;-516.092139183338;472.02;166.48;0.46;-179.66;1028
0.008;88.73437166286845;-513.2656283371316;472.02;166.48;0.46;-179.66;1028
0.008;91.56088250907484;-510.4391174909251;472.02;166.48;0.46;-179.66;1028
0.008;94.3873933552812;-507.61260664471877;472.02;166.48;0.46;-179.66;1028
0.008;97.21390420148762;-504.7860957985124;472.02;166.48;0.46;-179.66;1028
0.008;100.04041504769401;-501.959584952306;472.02;166.48;0.46;-179.66;1028
0.008;102.8669258939004;-499.13307410609957;472.02;166.48;0.46;-179.66;1028
0.008;105.69343674010679;-496.3065632598932;472.02;166.48;0.46;-179.66;1028
0.008;108.51994758631321;-493.4800524136868;472.02;166.48;0.46;-179.66;1028
0.008;111.34645843251957;-490.65354156748043;472.02;166.48;0.46;-179.66;1028
0.008;114.17296927872596;-487.827030721274;472.02;166.48;0.46;-179.66;1028
0.008;116.99948012493238;-485.00051987506765;472.02;166.48;0.46;-179.66;1028
0.008;119.82599097113874;-482.1740090288613;472.02;166.48;0.46;-179.66;1028
0.008;122.6525018173451;-479.34749818265493;472.02;166.48;0.46;-179.66;1028
0.008;125.47901266355152;-476.52098733644846;472.02;166.48;0.46;-179.66;1028
0.008;128.3055235097579;-473.6944764902421;472.02;166.48;0.46;-179.66;1028
0.008;131.13203435596427;-470.86796564403573;472.02;166.48;0.46;-179.66;1028
0.008;133.95854520217068;-468.0414547978293;472.02;166.48;0.46;-179.66;1028
0.008;136.78505604837707;-465.2149439516229;472.02;166.48;0.46;-179.66;1028
0.008;139.61156689458343;-462.38843310541654;472.02;166.48;0.46;-179.66;1028
0.008;142.43807774078985;-459.5619222592102;472.02;166.48;0.46;-179.66;1028
0.008;145.26458858699624;-456.73541141300376;472.02;166.48;0.46;-179.66;1028
0.008;148.09109943320263;-453.90890056679734;472.02;166.48;0.46;-179.66;1028
0.008;150.91761027940902;-451.082389720591;472.02;166.48;0.46;-179.66;1028
0.008;153.74412112561544;-448.25587887438456;472.02;166.48;0.46;-179.66;1028
0.008;156.5706319718218;-445.4293680281782;472.02;166.48;0.46;-179.66;1028
0.008;159.3971428180282;-442.6028571819718;472.02;166.48;0.46;-179.66;1028
0.008;162.2236536642346;-439.7763463357654;472.02;166.48;0.46;-179.66;1028
0.008;165.05016451044096;-436.94983548955906;472.02;166.48;0.46;-179.66;1028
0.008;167.87667535664738;-434.1233246433526;472.02;166.48;0.46;-179.66;1028
0.008;170.70318620285377;-431.2968137971462;472.02;166.48;0.46;-179.66;1028
0.008;173.52969704906013;-428.47030295093987;472.02;166.48;0.46;-179.66;1028
0.008;176.35620789526655;-425.64379210473345;472.02;166.48;0.46;-179.66;1028
0.008;179.18271874147297;-422.81728125852703;472.02;166.48;0.46;-179.66;1028
0.008;182.00922958767933;-419.99077041232067;472.02;166.48;0.46;-179.66;1028
0.008;184.83574043388575;-417.16425956611425;472.02;166.48;0.46;-179.66;1028
0.008;187.6622512800921;-414.3377487199079;472.02;166.48;0.46;-179.66;1028
0.008;190.48876212629847;-411.51123787370153;472.02;166.48;0.46;-179.66;1028
0.008;193.31527297250483;-408.68472702749517;472.02;166.48;0.46;-179.66;1028
0.008;196.1417838187112;-405.8582161812888;472.02;166.48;0.46;-179.66;1028
0.008;198.9682946649176;-403.0317053350824;472.02;166.48;0.46;-179.66;1028
0.008;201.79480551112403;-400.205194488876;472.02;166.48;0.46;-179.66;1028
0.008;204.6213163573304;-397.3786836426696;472.02;166.48;0.46;-179.66;1028
0.008;207.4478272035368;-394.5521727964632;472.02;166.48;0.46;-179.66;1028
0.008;210.27417435921774;-391.72582564078226;472.02;166.48;0.46;-179.66;1028
0.008;213.09930417512254;-388.90069582487746;472.02;166.48;0.46;-179.66;1028
0.008;215.92186200129578;-386.0781379987042;472.02;166.48;0.46;-179.66;1028
0.008;218.74049295028954;-383.25950704971046;472.02;166.48;0.46;-179.66;1028
0.008;221.55384213465584;-380.44615786534416;472.02;166.48;0.46;-179.66;1028
0.008;224.36055466694688;-377.6394453330531;472.02;166.48;0.46;-179.66;1028
0.008;227.1592756597147;-374.8407243402853;472.02;166.48;0.46;-179.66;1028
0.008;229.94865022551141;-372.0513497744886;472.02;166.48;0.46;-179.66;1028
0.008;232.72732347688913;-369.2726765231109;472.02;166.48;0.46;-179.66;1028
0.008;235.49394052640002;-366.5060594736;472.02;166.48;0.46;-179.66;1028
0.008;238.24714648659602;-363.752853513404;472.02;166.48;0.46;-179.66;1028
0.008;240.98558647002938;-361.0144135299706;472.02;166.48;0.46;-179.66;1028
0.008;243.70790558925216;-358.29209441074784;472.02;166.48;0.46;-179.66;1028
0.008;246.41274895681642;-355.5872510431836;472.02;166.48;0.46;-179.66;1028
0.008;249.09876168527427;-352.90123831472573;472.02;166.48;0.46;-179.66;1028
0.008;251.76458888717792;-350.2354111128221;472.02;166.48;0.46;-179.66;1028
0.008;254.4088756750793;-347.5911243249207;472.02;166.48;0.46;-179.66;1028
0.008;257.0302671615306;-344.9697328384694;472.02;166.48;0.46;-179.66;1028
0.008;259.627408459084;-342.372591540916;472.02;166.48;0.46;-179.66;1028
0.008;262.1989446802914;-339.8010553197086;472.02;166.48;0.46;-179.66;1028
0.008;264.74352093770506;-337.25647906229494;472.02;166.48;0.46;-179.66;1028
0.008;267.2597823438771;-334.7402176561229;472.02;166.48;0.46;-179.66;1028
0.008;269.7463740113595;-332.2536259886405;472.02;166.48;0.46;-179.66;1028
0.008;272.20194105270446;-329.79805894729554;472.02;166.48;0.46;-179.66;1028
0.008;274.62512858046404;-327.37487141953596;472.02;166.48;0.46;-179.66;1028
0.008;277.01458170719025;-324.98541829280975;472.02;166.48;0.46;-179.66;1028
0.008;279.3689455454354;-322.6310544545646;472.02;166.48;0.46;-179.66;1028
0.008;281.6868652077514;-320.3131347922486;472.02;166.48;0.46;-179.66;1028
0.008;283.96698580669045;-318.03301419330955;472.02;166.48;0.46;-179.66;1028
0.008;286.20795245480474;-315.79204754519526;472.02;166.48;0.46;-179.66;1028
0.008;288.40841026464614;-313.59158973535386;472.02;166.48;0.46;-179.66;1028
0.008;290.56700434876694;-311.43299565123306;472.02;166.48;0.46;-179.66;1028
0.008;292.68237981971913;-309.31762018028087;472.02;166.48;0.46;-179.66;1028
0.008;294.753217818529;-307.246782181471;472.02;166.48;0.46;-179.66;1028
0.008;296.7788839249768;-305.2211160750232;472.02;166.48;0.46;-179.66;1028
0.008;298.75935649756946;-303.24064350243054;472.02;166.48;0.46;-179.66;1028
0.008;300.6946355363067;-301.3053644636933;472.02;166.48;0.46;-179.66;1028
0.008;302.5847210411887;-299.4152789588113;472.02;166.48;0.46;-179.66;1028
0.008;304.4296130122152;-297.5703869877848;472.02;166.48;0.46;-179.66;1028
0.008;306.22931144938644;-295.77068855061356;472.02;166.48;0.46;-179.66;1028
0.008;307.98381635270243;-294.01618364729757;472.02;166.48;0.46;-179.66;1028
0.008;309.69312772216296;-292.30687227783704;472.02;166.48;0.46;-179.66;1028
0.008;311.35724555776824;-290.64275444223176;472.02;166.48;0.46;-179.66;1028
0.008;312.97616985951817;-289.02383014048183;472.02;166.48;0.46;-179.66;1028
0.008;314.54990062741274;-287.45009937258726;472.02;166.48;0.46;-179.66;1028
0.008;316.07843786145196;-285.92156213854804;472.02;166.48;0.46;-179.66;1028
0.008;317.5617815616359;-284.4382184383641;472.02;166.48;0.46;-179.66;1028
0.008;318.9999317279645;-283.0000682720355;472.02;166.48;0.46;-179.66;1028
0.008;320.3928883604377;-281.6071116395623;472.02;166.48;0.46;-179.66;1028
0.008;321.7406514590557;-280.2593485409443;472.02;166.48;0.46;-179.66;1028
0.008;323.04322102381826;-278.95677897618174;472.02;166.48;0.46;-179.66;1028
0.008;324.30059705472553;-277.69940294527447;472.02;166.48;0.46;-179.66;1028
0.008;325.5127795517775;-276.4872204482225;472.02;166.48;0.46;-179.66;1028
0.008;326.6797685149741;-275.3202314850259;472.02;166.48;0.46;-179.66;1028
0.008;327.8015639443154;-274.1984360556846;472.02;166.48;0.46;-179.66;1028
0.008;328.8781658398013;-273.1218341601987;472.02;166.48;0.46;-179.66;1028
0.008;329.90957420143184;-272.09042579856816;472.02;166.48;0.46;-179.66;1028
0.008;330.89578902920704;-271.10421097079296;472.02;166.48;0.46;-179.66;1028
0.008;331.836810323127;-270.163189676873;472.02;166.48;0.46;-179.66;1028
0.008;332.7326380831916;-269.2673619168084;472.02;166.48;0.46;-179.66;1028
0.008;333.5832723094008;-268.4167276905992;472.02;166.48;0.46;-179.66;1028
0.008;334.3887130017548;-267.6112869982452;472.02;166.48;0.46;-179.66;1028
0.008;335.1489703427393;-266.8510296572607;472.02;166.48;0.46;-179.66;1028
0.008;335.8645767298046;-266.1354232701954;472.02;166.48;0.46;-179.66;1028
0.008;336.5368267185369;-265.4631732814631;472.02;166.48;0.46;-179.66;1028
0.008;337.1670751963845;-264.8329248036155;472.02;166.48;0.46;-179.66;1028
0.008;337.756677050795;-264.243322949205;472.02;166.48;0.46;-179.66;1028
0.008;338.3069871692166;-263.6930128307834;472.02;166.48;0.46;-179.66;1028
0.008;338.8193604390969;-263.1806395609031;472.02;166.48;0.46;-179.66;1028
0.008;339.295151747884;-262.704848252116;472.02;166.48;0.46;-179.66;1028
0.008;339.7357159830257;-262.2642840169743;472.02;166.48;0.46;-179.66;1028
0.008;340.14240803197;-261.85759196803;472.02;166.48;0.46;-179.66;1028
0.008;340.51658278216473;-261.48341721783527;472.02;166.48;0.46;-179.66;1028
0.008;340.8595951210577;-261.1404048789423;472.02;166.48;0.46;-179.66;1028
0.008;341.1727999360969;-260.8272000639031;472.02;166.48;0.46;-179.66;1028
0.008;341.45755211473033;-260.54244788526967;472.02;166.48;0.46;-179.66;1028
0.008;341.7152065444056;-260.2847934555944;472.02;166.48;0.46;-179.66;1028
0.008;341.9471181125711;-260.0528818874289;472.02;166.48;0.46;-179.66;1028
0.008;342.15464170667417;-259.84535829332583;472.02;166.48;0.46;-179.66;1028
0.008;342.33913221416304;-259.66086778583696;472.02;166.48;0.46;-179.66;1028
0.008;342.50194452248553;-259.49805547751447;472.02;166.48;0.46;-179.66;1028
0.008;342.6444335190896;-259.3555664809104;472.02;166.48;0.46;-179.66;1028
0.008;342.767954091423;-259.232045908577;472.02;166.48;0.46;-179.66;1028
0.008;342.87386112693366;-259.12613887306634;472.02;166.48;0.46;-179.66;1028
0.008;342.96350951306977;-259.03649048693023;472.02;166.48;0.46;-179.66;1028
0.008;343.0382541372788;-258.9617458627212;472.02;166.48;0.46;-179.66;1028
0.008;343.0994498870089;-258.9005501129911;472.02;166.48;0.46;-179.66;1028
0.008;343.14845164970785;-258.85154835029215;472.02;166.48;0.46;-179.66;1028
0.008;343.1866143128237;-258.8133856871763;472.02;166.48;0.46;-179.66;1028
0.008;343.21529276380426;-258.78470723619574;472.02;166.48;0.46;-179.66;1028
0.008;343.23584189009733;-258.76415810990267;472.02;166.48;0.46;-179.66;1028
0.008;343.249616579151;-258.750383420849;472.02;166.48;0.46;-179.66;1028
0.008;343.25797171841293;-258.74202828158707;472.02;166.48;0.46;-179.66;1028
0.008;343.2622621953313;-258.7377378046687;472.02;166.48;0.46;-179.66;1028
0.008;343.2638428973539;-258.7361571026461;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
